source,target,ligand_complex,receptor_complex,lr_means,cellphone_pvals,expr_prod,scaled_weight,lr_logfc,spec_weight,lrscore,specificity_rank,magnitude_rank
Plasmablasts,Plasmablasts,GNAI2,CXCR3,0.12002754,1.0,0.014277985,-0.17394390744301097,-0.4396663229350186,0.0047171367,0.55712235,1.0,0.3326829929074981
Myeloid,Myeloid,CXCL12,SDC4,0.11967403,1.0,0.014312377,-0.21528320038835286,-0.7101322273600382,0.002586526,0.5574192,1.0,0.3337486551449254
Myeloid,CAFs,CXCL12,SDC4,0.119705945,1.0,0.014320212,-0.2152223744723325,-0.7112084267741825,0.0025879422,0.5574867,1.0,0.3342813798071809
CAFs,CAFs,CXCL12,ITGA5,0.9089757,0.0,0.3547615,0.9163426105858709,1.4198219362917945,0.10961406,0.86245775,0.05496581620066392,0.33630816686196546
Plasmablasts,Endothelial,CCL5,ACKR1,1.0694742,0.0,0.34959036,0.8883693621613402,1.522732560224953,0.050208908,0.86158454,0.09597540784822821,0.34241319987550123
Myeloid,PVL,CXCL12,ACKR3,0.12162818,1.0,0.014792144,0.10774854064540036,-0.3949771174632931,0.019825052,0.5614823,1.0,0.3581802740996031
B-cells,Endothelial,CCL5,ACKR1,1.0672683,0.0,0.34093994,0.8860382359537626,1.473390246458959,0.04896652,0.8600837,0.09597540784822821,0.35884151501076533
Myeloid,Myeloid,TGFB1,CXCR4,0.766785,0.0,0.5624713,0.3464339944267859,0.1088707043678136,0.03292811,0.8875845,0.49499395662378426,0.359231741229606
PVL,Plasmablasts,MIF,CD74_CXCR4,0.7623551,1.0,0.45066354,-0.24390621613883212,-1.0592585610985263,0.0055984105,0.87604433,1.0,0.3656945216482135
Normal Epithelial,Myeloid,CXCL14,CXCR4,0.7607649,0.0,0.5513167,0.30198653778154244,0.40106044557143605,0.040286906,0.88658136,0.21740332076936708,0.3694361433451289
Myeloid,Plasmablasts,CXCL10,CXCR3,0.47939968,0.0,0.108698614,0.5236498408699517,1.3980518700388076,0.091833375,0.7763327,0.09597540784822821,0.3760095492939863
B-cells,Cancer Epithelial,CCL5,SDC4,0.3987121,0.0,0.108427145,0.29966186922649757,-0.291501375544339,0.018126395,0.77611554,1.0,0.3789037441257475
T-cells,Plasmablasts,MIF,CD74_CXCR4,0.75124556,1.0,0.441752,-0.2538186020519311,-1.0372581265075642,0.0054877056,0.87495583,1.0,0.3817492631822356
Endothelial,Myeloid,CXCL12,CXCR4,0.7505961,0.0,0.5324753,0.24585499029664315,0.1847238357927813,0.029025385,0.88482124,0.34537320423284595,0.3827491222472315
Myeloid,Normal Epithelial,CXCL12,SDC4,0.4953165,0.0,0.10653676,0.5011251355613004,0.08995096271378256,0.019253273,0.77458376,0.7893142150622985,0.3870864722044748
Plasmablasts,Normal Epithelial,HMGB1,CXCR4,0.5209712,1.0,0.106138684,-0.6172265315222114,-1.8293561865443668,0.001098739,0.7742567,1.0,0.3895936104722593
Plasmablasts,Cancer Epithelial,CCL5,SDC4,0.4009181,0.0,0.11117818,0.3019929954340751,-0.24215906177834495,0.0185863,0.77828485,1.0,0.3901851754055675
Plasmablasts,Myeloid,TGFB1,CXCR4,0.52385837,0.089,0.1123598,-0.05928546910954437,-0.4154913500507177,0.006577751,0.7791956,1.0,0.39822888927635014
Myeloid,T-cells,GNAI2,CXCR3,0.7390446,0.0,0.4479131,0.8906904016311541,1.0572181974205515,0.14798078,0.87571156,0.02315224460927228,0.4015313886062457
Myeloid,Myeloid,CXCL12,CXCR4,0.52459514,0.294,0.11372499,-0.03540800078280243,-0.700202589893971,0.006199183,0.7802328,1.0,0.40699083422060944
Plasmablasts,Cancer Epithelial,HMGB1,CXCR4,0.51875764,1.0,0.10203245,-0.6190302689342702,-1.8265353428701339,0.0010562317,0.77079,1.0,0.415880367555323
Endothelial,T-cells,GNAI2,CXCR3,0.7274031,0.0,0.43800482,0.8743150216377878,1.0754241559666704,0.1447073,0.87448907,0.021108623680457708,0.42190476142826117
Myeloid,Cancer Epithelial,CXCL10,SDC4,0.72548145,0.0,0.51592976,0.8451035700654164,1.8000078490863325,0.16660605,0.88320297,0.017842559091579325,0.4248168912011837
Endothelial,Normal Epithelial,CXCL12,SDC4,0.7213174,0.0,0.498819,0.782388126640746,0.9748773884005348,0.09014634,0.88145214,0.09597540784822821,0.4315018120252313
CAFs,Myeloid,CXCL9,FCGR2A,0.7212688,0.0,0.36637065,1.141709449850836,1.694920781607178,0.21938345,0.86435646,0.00234798110423966,0.43171133081684976
Endothelial,Plasmablasts,CXCL12,ITGB1,0.37499642,1.0,0.100717865,-0.16769378864442666,-0.36812482022990467,0.0050932653,0.7696425,1.0,0.4452595797219241
Myeloid,Plasmablasts,CXCL12,CXCR3,0.1270622,1.0,0.016126256,-0.05332956132391953,-0.5297323864461914,0.0076245633,0.5720834,1.0,0.44665813052609765
T-cells,Cancer Epithelial,MIF,CD74_CXCR4,0.6057105,1.0,0.121163316,-0.3724062511358786,-1.484650715930945,0.0015051628,0.7856164,1.0,0.44866087925209586
Myeloid,CAFs,CXCL10,SDC4,0.47204342,0.0,0.09652503,0.3617570277215387,1.2165758297108165,0.031170238,0.76585156,0.2742744246497746,0.4545320518599316
Myeloid,Myeloid,CXCL10,SDC4,0.4720115,0.0,0.09647221,0.3616962018055183,1.2176520291249606,0.031153182,0.7658025,0.27454911108259245,0.4546959643750962
Myeloid,B-cells,CXCL12,CXCR4,1.2352389,0.0,0.28819588,0.5436518525706553,0.5014270429879013,0.015709642,0.849662,0.687501205744533,0.4614231637630926
PVL,Cancer Epithelial,MIF,CD74_CXCR4,0.61682004,1.0,0.12360757,-0.36249386522277965,-1.5066511505219071,0.0015355268,0.7872935,1.0,0.4624397530745703
Myeloid,T-cells,CXCL12,CXCR4,1.2270669,0.0,0.28618956,0.5369927739047122,0.7073714288224624,0.015600277,0.84921527,0.687501205744533,0.46572788820263245
Endothelial,Cancer Epithelial,CXCL12,ITGAV,0.36991763,0.0,0.09487974,0.13483091554519783,0.2719941381189901,0.019614508,0.76430655,0.7981481730848305,0.46909898379722587
Myeloid,Myeloid,CXCL12,CD4,0.44779477,0.0,0.09486964,0.672678592203086,0.15232583612265982,0.030328505,0.764297,0.38059070333676,0.4692663797245468
Plasmablasts,B-cells,TGFB1,CXCR4,1.2345021,0.0,0.28473628,0.5197743842439133,0.7861382828311546,0.01666899,0.848889,0.687501205744533,0.4696148046521876
Plasmablasts,T-cells,TGFB1,CXCR4,1.22633,0.0,0.28275403,0.5131153055779702,0.9920826686657157,0.016552946,0.8484404,0.687501205744533,0.4741646175447901
Endothelial,T-cells,CXCL12,CD4,0.36933106,0.0,0.09420546,0.212101028489951,0.44237234050008545,0.030116176,0.7636636,0.45500733480920297,0.4743036573536328
T-cells,Normal Epithelial,MIF,CD74_CXCR4,0.6079241,1.0,0.12603946,-0.3706025137238198,-1.487471559605178,0.0015657371,0.7889203,1.0,0.4770049894011744
CAFs,Plasmablasts,CXCL12,ITGB1,0.88542587,0.0,0.27960852,0.4675467490634468,0.5903430699984902,0.014139701,0.8477197,0.687501205744533,0.48222030535815874
T-cells,Myeloid,TGFB1,CXCR4,0.6917605,0.0,0.42346048,0.22113300018482646,0.13475619076461814,0.02479016,0.8726241,0.46532902581371255,0.4833126700948298
Cancer Epithelial,Normal Epithelial,TFF3,CXCR4,0.46395698,0.007,0.09308992,0.35629247811591985,-0.4004995994946454,0.01105957,0.7625869,1.0,0.48465729474026065
Endothelial,CAFs,CXCL12,ITGA5,0.39854625,0.0,0.12778874,0.2811020728779974,0.4613540460633996,0.03948411,0.79006565,0.2571188356263327,0.4861976383552026
Cancer Epithelial,Normal Epithelial,MIF,CD74_CXCR4,1.27196,0.0,0.27801633,0.22188045821459357,-0.4585845105823967,0.0034536843,0.8473508,1.0,0.48681456940982626
PVL,Normal Epithelial,MIF,CD74_CXCR4,0.61903363,1.0,0.12858208,-0.36069012781072085,-1.50947199419614,0.001597323,0.7905784,1.0,0.49083776300693027
Myeloid,Normal Epithelial,CXCL12,ITGB1,0.43661374,1.0,0.09212458,-0.1337767597774576,-0.7160892183577451,0.004658706,0.761642,1.0,0.4951605202365948
PVL,Endothelial,CXCL12,ITGAV,0.36034477,0.0,0.1241581,0.17925690149845552,0.184015980914521,0.02566723,0.78766537,0.5734473677495848,0.4951605202365948
Cancer Epithelial,Normal Epithelial,ZG16B,CXCR4,0.45911783,0.022,0.091982394,0.4738867193411604,-0.5130260358537851,0.010613905,0.7615017,1.0,0.49585459833146744
PVL,Myeloid,CCL19,CCRL2,0.3647468,0.0,0.12949285,0.7713879269778081,1.8278609919961442,0.32480666,0.79116213,0.019507626198568738,0.49654916301226765
PVL,B-cells,CXCL12,ITGA4,0.36711952,0.0,0.1300627,0.25144887361799506,0.34030407665160506,0.036329478,0.79152465,0.33139214807573364,0.5000320419287975
Myeloid,Cancer Epithelial,MIF,CD74_CXCR4,0.6474685,1.0,0.13035066,-0.335148004337853,-1.544531742687119,0.0016192936,0.79170704,1.0,0.5028301073038873
Plasmablasts,Cancer Epithelial,MIF,CD74_CXCR4,0.6492823,1.0,0.13074972,-0.3335297800907871,-1.5412519459087886,0.0016242509,0.791959,1.0,0.5049355743808265
PVL,Myeloid,CXCL12,CXCR4,0.6811066,0.0,0.40372032,0.15937372142279496,-0.08938802419771719,0.022006914,0.8699474,1.0,0.5075734532224121
B-cells,Normal Epithelial,CCL5,ACKR1,0.13625224,1.0,0.017147938,-0.17563716549275127,-1.5405737995161157,0.0024628234,0.57958525,1.0,0.5087775875361518
Myeloid,Myeloid,CXCL12,ITGA5,0.13141945,1.0,0.017196009,-0.10296763048113783,-0.563526402041576,0.005313215,0.57992625,1.0,0.5128487610954633
T-cells,T-cells,GNAI2,CXCR3,0.3680445,0.0,0.13214892,0.3688367831450848,0.4348941152052811,0.04365914,0.7928345,0.12043979111668372,0.5148382710853384
Endothelial,Normal Epithelial,CXCL12,ITGAV,0.40248927,0.0,0.13232131,0.20599432113596683,0.3433343739202041,0.027354814,0.7929416,0.4762405422871866,0.5153723836016021
PVL,PVL,CXCL12,ITGAV,0.3552013,0.0,0.11967529,0.16801951314231706,0.20083957931948285,0.024740499,0.7845739,0.6288179735592583,0.515728719043187
Cancer Epithelial,Cancer Epithelial,TFF3,CXCR4,0.46174338,0.008,0.089488514,0.35448874070386105,-0.39767875582041246,0.010631705,0.7589967,1.0,0.5164417165953639
B-cells,T-cells,GNAI2,CXCR3,0.3547864,0.0,0.12086475,0.3501878504936794,0.4089959478812311,0.03993109,0.78540856,0.14029866539965966,0.5171553709933625
Cancer Epithelial,Cancer Epithelial,MIF,CD74_CXCR4,1.2697464,0.0,0.26726058,0.2200767208025348,-0.4557636669081637,0.0033200702,0.8447815,1.0,0.5173977376848032
B-cells,Normal Epithelial,MIF,CD74_CXCR4,0.44707745,1.0,0.08922673,-0.514117716169243,-1.7780064114919611,0.0011084275,0.7587287,1.0,0.5182273344197674
Endothelial,Myeloid,CXCL12,CD4,0.6737957,0.0,0.44419205,0.9539415832825315,1.037252261809412,0.14200202,0.8752569,0.025909931335228623,0.5218857477296017
PVL,B-cells,CXCL12,ITGB1,0.35300022,1.0,0.11775694,-0.20213052554701122,-0.4440936969893061,0.005954925,0.78320515,1.0,0.5241488664521683
PVL,T-cells,CCL21,CXCR3,0.35272574,0.0,0.11911092,0.7606027472514278,1.4553738924075552,0.3473801,0.78417414,0.043345320495028386,0.5250498469126215
Endothelial,Myeloid,TGFB1,CXCR4,0.6711285,0.0,0.3852322,0.18667480773368256,-0.053247700914059004,0.022552207,0.8672725,1.0,0.5257113714520818
Cancer Epithelial,Cancer Epithelial,ZG16B,CXCR4,0.45690423,0.027,0.08842383,0.4720829819291016,-0.5102051921795522,0.010203281,0.75790036,1.0,0.5261325200810645
PVL,T-cells,CCL21,CCR7,0.38019127,0.0,0.13448574,0.5716864409015794,1.430342176832097,0.20264451,0.79427034,0.08544641639348631,0.5281213406950599
CAFs,Cancer Epithelial,CXCL12,ITGAV,0.88034713,0.0,0.26340097,0.7700714532530712,1.2304620283473848,0.05445294,0.8438254,0.09597540784822821,0.529998915979407
PVL,Myeloid,CXCL12,ITGA4,0.37289768,0.0,0.1350987,0.2643225951697841,0.20254769686482174,0.037736148,0.7946416,0.2983694140869396,0.5310231387873148
Endothelial,Plasmablasts,GNAI2,CXCR3,0.5803085,0.0,0.13521117,0.47349294700596767,0.5405300277921845,0.044670843,0.7947095,0.09996947915475916,0.5319321468227636
Plasmablasts,Normal Epithelial,CCL5,ACKR1,0.13845825,1.0,0.01758302,-0.17330603928517377,-1.4912314857501214,0.0025253107,0.5826348,1.0,0.5346553981494042
Myeloid,Normal Epithelial,MIF,CD74_CXCR4,0.6496821,1.0,0.13559654,-0.3333442669257942,-1.547352586361352,0.0016844609,0.7949416,1.0,0.5346652240335644
CAFs,T-cells,CXCL12,CD4,0.87976056,0.0,0.2615291,0.8473415661978244,1.4008402307284802,0.08360721,0.8433549,0.09597540784822821,0.5361129253542715
Plasmablasts,Normal Epithelial,MIF,CD74_CXCR4,0.6514959,1.0,0.13601166,-0.3317260426787283,-1.5440727895830215,0.0016896178,0.79519063,1.0,0.537407817450073
CAFs,Plasmablasts,TGFB1,CXCR4,0.34946033,1.0,0.11945823,-0.12588637651206988,-0.8348080867842531,0.0069933054,0.7844205,1.0,0.5381406539432712
T-cells,Plasmablasts,CCL5,CXCR3,1.0560069,0.0,0.2601951,0.93282522512252,1.9914249307113077,0.113801725,0.8430168,0.04760822322847845,0.5406579247036297
Plasmablasts,Plasmablasts,HMGB1,CXCR4,0.6642927,1.0,0.37200233,-0.5004426198503227,-1.3791427534467529,0.0038509376,0.86524826,1.0,0.5417962132778985
Normal Epithelial,Myeloid,ZG16B,CXCR4,0.6640248,0.0,0.37206984,0.36224751325430976,0.11872172565797723,0.042933367,0.8652588,0.46573734346016166,0.5427075160938581
PVL,PVL,CXCL12,AVPR1A,0.37538543,0.0,0.1372669,0.6369828397752921,0.509526819652875,0.13711233,0.79593766,0.09597540784822821,0.5431052913168657
Myeloid,T-cells,CCL5,CXCR3,0.37414426,0.0,0.13734056,0.45767072261842406,0.04531877502643522,0.06006874,0.7959812,0.687501205744533,0.5436587759634215
Myeloid,Cancer Epithelial,CCL5,SDC1,0.37417454,0.0,0.1373601,0.2427251874728997,-0.2590329842511928,0.02744585,0.7959928,1.0,0.5440280318495411
B-cells,Plasmablasts,TGFB1,CXCR4,0.37194076,1.0,0.137491,-0.08834107681101447,-0.6898456920170055,0.008048978,0.7960701,1.0,0.545136630535126
Endothelial,Normal Epithelial,CXCL12,ITGB1,0.6626147,0.0,0.4313393,0.147486231301988,0.1688372073290072,0.021812672,0.8736451,0.7300847031360691,0.5479579443796796
Myeloid,PVL,CXCL9,ADRA2A,0.40937507,0.0,0.13805293,0.7837952304208744,1.0924562790855628,0.29623893,0.796401,0.0333280692545791,0.5482858941968533
Myeloid,Plasmablasts,GNAI2,CXCR3,0.59195,0.0,0.13826983,0.48986832699933386,0.5223240692460656,0.045681354,0.7965283,0.09597540784822821,0.5488428924137576
Normal Epithelial,Plasmablasts,TFF3,CXCR4,0.34597325,1.0,0.116661064,0.0019121179678287248,-0.20729725319609216,0.013859944,0.7824103,1.0,0.5488428924137576
CAFs,Cancer Epithelial,CXCL14,CXCR4,0.6844396,0.0,0.13848482,0.37105572477552906,0.29903445450091715,0.010119639,0.7966541,0.896901074833417,0.549958020290084
Myeloid,CAFs,CCL5,SDC1,0.37616137,0.0,0.13864252,0.24682853530597146,-0.07604149154196915,0.02770209,0.7967463,1.0,0.5510748309538319
B-cells,Cancer Epithelial,MIF,CD74_CXCR4,0.44486386,1.0,0.08577478,-0.5159214535813017,-1.7751855678177282,0.0010655455,0.75509894,1.0,0.5518200372362037
PVL,Myeloid,CXCL12,ITGAV,0.34490654,0.0,0.11070282,0.145527221749534,0.11226862898014783,0.022885617,0.7779149,0.7421757543476597,0.552565915033224
CAFs,T-cells,CXCL10,CXCR3,0.34414184,0.0,0.11180499,0.5276430114647117,0.9472505841299546,0.094457775,0.7787695,0.09597540784822821,0.5570558243542644
CAFs,T-cells,CXCL9,CXCR3,0.37728974,0.0,0.14001772,0.6194213842956993,1.174010685016504,0.14425355,0.7975443,0.09597540784822821,0.5600625689726806
Endothelial,Cancer Epithelial,MIF,CD74_CXCR4,0.6961165,1.0,0.14105392,-0.29174213780517844,-1.4397393385000685,0.0017522556,0.7981389,1.0,0.5647821696791502
CAFs,Cancer Epithelial,MIF,CD74_CXCR4,0.69840723,1.0,0.1415579,-0.28969766762947885,-1.3881249969894094,0.0017585165,0.7984261,1.0,0.5674366833760593
PVL,Normal Epithelial,CXCL12,SDC4,0.65182793,0.0,0.3782023,0.6959068577668978,0.7007655284100364,0.06834854,0.8662089,0.09597540784822821,0.57145443491231
Myeloid,Endothelial,CXCL10,TLR4,0.46410114,0.0,0.08338163,0.5871764452041416,1.4594938053602116,0.1351762,0.7524731,0.09597540784822821,0.5762172996660719
Cancer Epithelial,T-cells,GNAI2,CXCR3,0.33890304,0.0,0.10734618,0.3278460504826062,0.23465433416328413,0.03546485,0.7752438,0.2233452681033051,0.5810270989651827
Myeloid,Endothelial,CXCL12,ITGB1,0.64716506,0.0,0.14381726,0.09695120139291356,-0.31063980135689295,0.007272786,0.79969734,1.0,0.5817990628107803
CAFs,Normal Epithelial,CXCL14,CXCR4,0.6866532,0.0,0.14405806,0.37285946218758786,0.2962136108266842,0.010526897,0.7998313,0.907834797307575,0.583151689304003
T-cells,PVL,CXCL13,ADRA2A,0.33678335,0.0,0.103569314,0.730094597887006,1.4731110175894373,0.30299047,0.77210796,0.05625770324270503,0.589752013298833
T-cells,B-cells,CXCL13,CXCR5,0.33635277,0.0,0.103193805,0.7748632824346352,1.5160730968092917,0.41571233,0.77178824,0.03625142127781429,0.5922885922115989
Endothelial,Myeloid,CXCL12,ITGAV,0.41439602,0.0,0.14600828,0.2320084906233822,0.3863804889706463,0.030184323,0.8009055,0.3876605844434604,0.594049163621625
Myeloid,Normal Epithelial,CXCL10,ACKR1,0.4630216,0.0,0.08159517,0.3698045353461675,0.5509354251145558,0.022636674,0.7504506,0.568688000438594,0.5950285416768732
PVL,Plasmablasts,TGFB1,CXCR4,0.33548182,1.0,0.10824532,-0.1492322888484428,-0.855900624750862,0.006336881,0.7759697,1.0,0.5965980404354101
Endothelial,Normal Epithelial,MIF,CD74_CXCR4,0.6983301,1.0,0.14673054,-0.28993840039311963,-1.4425601821743015,0.001822774,0.8012986,1.0,0.5977771112191976
CAFs,Normal Epithelial,MIF,CD74_CXCR4,0.70062083,1.0,0.14725481,-0.28789393021742005,-1.3909458406636424,0.0018292868,0.80158246,1.0,0.5999424986396056
Endothelial,Myeloid,CXCL12,ITGA5,0.35742038,0.0,0.080513954,0.17829536059830778,0.3214000236451763,0.024877166,0.74919945,0.5789575018665579,0.6042887643219763
PVL,Normal Epithelial,CXCL12,ITGAV,0.3329998,0.0,0.10032542,0.11951305226211864,0.06922251392970563,0.020740295,0.76929617,0.8839994620737605,0.6074630027563269
Myeloid,Cancer Epithelial,CXCL12,ITGB1,0.3869945,1.0,0.07994251,-0.18815074904311013,-0.8162558205396043,0.004042663,0.7485297,1.0,0.6118456565078816
Plasmablasts,Plasmablasts,CCL5,SDC1,0.33148205,0.0,0.08641677,0.22738690189440422,-0.3388751995550908,0.01726689,0.75578773,1.0,0.6138447883313782
PVL,PVL,CCL19,ADRA2A,0.3309122,0.0,0.10078032,0.7070111586246812,1.7589647966977304,0.32763198,0.7696974,0.025445258114571673,0.6178559192593551
B-cells,Normal Epithelial,CCL5,SDC4,0.52088463,0.0,0.15091674,0.5326628369162528,-0.07377400543188994,0.025229625,0.8035286,1.0,0.6216827086311809
B-cells,Myeloid,TGFB1,CXCR4,0.6346196,0.0,0.31758592,0.12570022648517595,-0.031681526953310835,0.018592067,0.8557594,1.0,0.6230350159764675
B-cells,Plasmablasts,CCL5,SDC1,0.32927606,0.0,0.08427844,0.22505577568682672,-0.3882175133210849,0.01683963,0.75346804,1.0,0.6253225140358949
PVL,CAFs,CXCL12,ITGA5,0.32905677,0.0,0.09688884,0.19462080400414916,0.18724218607290113,0.029936671,0.7661887,0.5178248296280784,0.6255252666910754
Myeloid,T-cells,CCL20,CXCR3,0.32608694,0.0,0.096438184,0.7822126159180647,1.2266021279380204,0.36922863,0.76577085,0.03389077756976135,0.6394070794425668
Plasmablasts,Normal Epithelial,CCL5,SDC4,0.5230906,0.0,0.15474583,0.5349939631238304,-0.02443169166589587,0.025869757,0.8054989,0.9948734011767396,0.6404358744621277
Endothelial,B-cells,CXCL12,ITGB1,0.4224897,1.0,0.15531212,-0.11564925667316303,-0.16998183699880764,0.007854077,0.8057849,1.0,0.643528687360286
Normal Epithelial,Normal Epithelial,MIF,CD74_CXCR4,1.0699186,0.063,0.23177543,0.041610451036632745,-0.9542806395840799,0.0028792522,0.83521074,1.0,0.6436959879413131
Normal Epithelial,T-cells,GNAI2,CXCR3,0.32470852,0.0,0.09526501,0.3078799440398228,0.19758116110551271,0.03147349,0.7646714,0.28669903630594984,0.6447687876606114
Myeloid,T-cells,CXCL10,CXCR3,0.6264943,0.0,0.3521197,0.9244719155017719,1.9329459982132935,0.29748625,0.8620138,0.008654491962296737,0.6451457919418502
T-cells,CAFs,CCL5,SDC4,1.0486507,0.0,0.23105483,0.770932411974107,1.8099488903833165,0.03862677,0.8349963,0.1507073880327358,0.6463546458055511
T-cells,Myeloid,CCL5,SDC4,1.0486188,0.0,0.2309284,0.7708715860580867,1.8110250897974607,0.038605638,0.8349586,0.1510581761021404,0.6468384845896435
Myeloid,Cancer Epithelial,CXCL12,SDC4,0.37314397,0.0,0.07654205,0.2681241678715451,-0.12777640739866652,0.013832644,0.7444166,1.0,0.6491210066586794
CAFs,PVL,IL15RA,AXL,0.32380772,0.0,0.09782452,0.5974274749998625,0.634932873644193,0.10875332,0.7670485,0.09597540784822821,0.6499523439726377
Myeloid,Plasmablasts,CCL5,SDC1,0.4036954,0.0,0.15641467,0.30369628364239765,-0.1843355118772717,0.031253133,0.8063378,1.0,0.6514086009944828
Myeloid,Plasmablasts,CXCL9,CXCR3,0.35630074,0.0,0.076355875,0.42715784052002936,0.7808293380865023,0.0786658,0.74418485,0.09597540784822821,0.6514086009944828
Endothelial,PVL,CXCL12,ITGAV,0.42469078,0.0,0.15784228,0.2545007820161652,0.4749514393099813,0.032630768,0.8070462,0.3223102338095605,0.6608228384265733
Endothelial,Plasmablasts,CXCL12,CXCR3,0.35306314,0.0,0.075505234,0.22793342975552605,0.3551940392405609,0.035699204,0.74311703,0.40063404633497735,0.6622954777392727
Endothelial,Myeloid,IL15,IL2RA,0.1418736,0.0,0.01998693,0.38641709366195953,0.2633584691891105,0.121231794,0.598128,0.18389682712344546,0.6676998636514653
Myeloid,Normal Epithelial,CXCL11,ACKR1,0.15070345,0.562,0.019998085,0.15220408178537206,-0.4347964206085083,0.019673504,0.5981951,1.0,0.6691613708892166
Myeloid,Cancer Epithelial,HMGB1,CXCR4,0.7798508,1.0,0.15947664,-0.3529419036839432,-1.4667797894832413,0.0016508892,0.80784696,1.0,0.670327543034495
Normal Epithelial,Plasmablasts,ZG16B,CXCR4,0.4013459,0.997,0.16107848,0.1482062099581193,-0.5394424394057175,0.018586945,0.80862147,1.0,0.6779964735957088
Myeloid,Myeloid,CCL5,CCR1,0.31776318,0.0,0.100948766,0.5341278014569175,-0.1607181065054078,0.07736378,0.76984537,0.687501205744533,0.6801369417903301
Endothelial,Cancer Epithelial,CXCL12,ITGB1,0.61299545,0.0,0.37430125,0.09311224203633545,0.06867060514714796,0.018928278,0.865607,1.0,0.6807464361190796
Myeloid,T-cells,CXCL12,CD4,0.14333013,1.0,0.020120213,-0.06916196258949461,-0.44255408518666683,0.006432152,0.59892654,1.0,0.6808317937540765
CAFs,Myeloid,CXCL12,ITGA5,0.8678498,0.0,0.22351933,0.8135358983061812,1.2798679138735711,0.0690629,0.8326994,0.09597540784822821,0.680992418728688
